WITPE     |IDOTRI403020    |DOBLE/TRIPLE 40X30X30         |P      |    22.000|01/18/2013|F  
BMPEL     |ICERANEGRA      |RIBBON CERA NEGRA 74X110      |U      |     4.000|12/11/2013|F  
BMPEL     |IDOBLEPLATA     |RIBBON DOBLE PLATA 105X91MTS  |U      |    79.767|01/14/2014|F  
GLASCAR   |IG002150        |FCO X 50ML EN15 IMPRESION MK  |P      |     6.498|08/09/2013|F  
WITPE     |ICAJA251515     |CAJA 25X15X15                 |P      |     1.248|08/13/2012|F  
WITPE     |ICAJA202015     |CAJA 20X20X15                 |P      |     1.231|08/14/2012|F  
MATPRI    |1282TP          |ESENCIA PINO SILVESTRE        |U      |    23.400|11/12/2013|T  
MATPRI    |1282KP          |ESENCIA PINO SILVESTRE        |U      |    14.625|11/12/2013|T  
MATPRI    |1236RP          |ESENCIA MANZANA               |U      |    10.405|05/21/2014|T  
MATPRI    |3952-2TP        |CONY HF                       |U      |    19.200|04/09/2014|T  
SERQU     |IBENZA          |CLORURO DE BENZALCONIO        |U      |     5.900|08/27/2012|F  
MATPRI    |1988-9TE        |ESENCIA FRUTOS ROJOS SILICONA |U      |    11.000|01/26/2002|T  
WITPE     |ICINTAFRAGIL    |CINTA FRAGIL                  |P      |     6.314|08/28/2012|F  
SILIG     |IG15            |GUARNICION 15 DE 1MM          |P      |     0.072|08/24/2012|F  
SILIG     |IG20            |GUARNICION 20 DE 1MM          |P      |     0.088|08/24/2012|F  
MATPRI    |4271TP          |ESENCIA SANDIA FRAMBUEZA      |U      |     6.500|01/30/2012|T  
DINCOS    |IFCOROX125BCO   |FCO RO X 125ML BLANCO RS24/410|P      |     1.390|09/04/2012|F  
MATPRI    |4178TP          |ESENCIA BLUE PIMENT           |U      |    43.350|01/03/2013|T  
MATPRI    |4178IP          |BLUE PIMENT                   |U      |    23.250|02/02/2014|T  
MATPRI    |4273TP          |ESENCIA VAINILLA LIMON        |U      |    17.400|02/02/2014|T  
MATPRI    |1076TP          |ESENCIA BOSQUES PATAGONICOS   |U      |    21.200|05/09/2014|T  
MATPRI    |4274TP          |ESENCIA PETITGRAIN SALVIA     |U      |    23.300|05/21/2014|T  
WITPE     |IACETATO        |ACETATO 50X70                 |P      |     4.800|09/14/2012|F  
MATPRI    |1796DP          |ESENCIA KENZO M               |U      |     9.500|05/20/2014|T  
MATPRI    |1265GP          |ESENCIA FLOW                  |U      |    10.235|05/14/2014|T  
MATPRI    |1796EP          |ESENCIA KENZO M               |U      |    10.725|05/20/2014|T  
MATPRI    |1703-2EP        |ESENCIA COOL W MASC.          |U      |    10.400|09/19/2012|T  
MATPRI    |0610MP          |ESECIA JOJOBA                 |U      |    10.150|09/19/2012|T  
MATPRI    |2077-4GP        |ESENCIA HALLOW                |U      |    13.280|11/27/2013|T  
BASE1     |ICAJAPFMK       |CAJA PERFUMERO MK             |P      |     1.130|09/19/2012|F  
MATPRI    |1990TP          |ESENCIA FRUTAL                |U      |    13.960|01/08/2014|T  
MATPRI    |4105-2TP        |CAMPOS ALGODON                |U      |    13.600|08/28/2012|T  
MATPRI    |4105TP          |ESENCIA CAMPOS ALGODON        |U      |     8.140|09/28/2012|T  
MATPRI    |1773JP          |ESENCIA MADERAS ORIENTALES    |U      |    15.675|05/14/2014|T  
MATPRI    |2973EP          |ESENCIA XS BLAC M             |U      |    27.750|05/06/2014|T  
MATPRI    |3873IP          |ESENCIA VIP FEM               |U      |    26.982|02/13/2014|T  
MATPRI    |4094DP          |ESENCIA RICCI RIC             |U      |    31.120|06/17/2013|T  
MATPRI    |3991-2TP        |ESENCIA  CHOMO M              |U      |    28.500|09/13/2012|T  
MATPRI    |2622-4TP        |ESENCIA SHIELD                |U      |    35.000|09/28/2012|T  
MATPRI    |2722-3HP        |ESENCIA ENEBRO                |U      |    13.660|04/03/2013|T  
MATPRI    |4296TP          |CITRUS ACUA                   |U      |     7.700|12/02/2013|T  
TEYT      |IGATILLO28      |GATILLO 27 BLANCO T/BAJA      |P      |     2.000|10/09/2012|F  
MATPRI    |2635-4TI        |ESENCIA MELOCOTON AMB         |U      |    10.500|10/10/2012|T  
DINCOS    |IGA28410        |GATILLO RS 28/410             |U      |     0.357|10/15/2012|F  
MATPRI    |1249-2ST        |ESENCIA VERBENA               |U      |    19.000|10/15/2012|T  
MATPRI    |1249-2SP        |ESENCIA VERBENA               |U      |    20.840|04/15/2014|T  
QUIMIA    |IMELASA         |DILUYENTE A.D.                |P      |     5.600|11/10/2012|F  
MATPRI    |4301TN          |CEDRO ACUOSO                  |U      |    10.500|04/15/2014|T  
CRISTAL   |IM15050/0       |FCO DIAMANTE X 50 EN          |P      |     3.630|05/20/2013|F  
MATPRI    |1071LP          |ESENCIA ADV                   |U      |    12.940|04/29/2014|T  
MATPRI    |1068-4TP        |CHERRY                        |U      |    12.350|04/22/2013|T  
MATPRI    |4304TP          |ESENCIA ADV                   |U      |    10.700|10/19/2012|T  
MATPRI    |1836-8TP        |ESENCIA SANDALO               |U      |    15.650|10/31/2012|T  
MATPRI    |4066-7LP        |ESENCIA GREEN TEA             |U      |    19.086|07/23/2013|T  
MATPRI    |4066-7TP        |ESENCIA GREEN TEA             |U      |    29.210|07/23/2013|T  
MATPRI    |2535-3TP        |ESENCIA CEDRON                |U      |    16.750|10/31/2012|T  
MATPRI    |4308TP          |COCO VAINILLA HIDROS.         |U      |     9.200|12/02/2013|T  
UQA       |ICERAABEJA      |CERA DE ABEJA                 |U      |    13.800|10/19/2012|F  
FABRI     |INEOTANL        |NEOTAN L                      |U      |    18.000|10/30/2012|F  
UQA       |ITRICLOSAN      |TRICLOSAN                     |U      |    85.000|11/01/2012|F  
DISPUL    |IGA28400        |GATILLO RS 28/400 NEUTRO      |U      |     0.310|08/23/2013|F  
MATPRI    |4323TP          |FAN FENDI                     |U      |   150.000|04/10/2013|T  
NHP       |I132801.01.01-01|FCO LEVEPET 10 BLANCO         |P      |     0.075|02/01/2014|F  
NHP       |I132902.01.01-01|TAPA DIN168 BLANCA C/GUARNICIO|P      |     0.484|02/01/2014|F  
NHP       |I122801.01.04-02|FCO RO X 125 24/410 BLANCO    |P      |     1.342|11/01/2013|F  
NHP       |I122801.04.01-01|FCO OVAL 140 24/410 BLANCO    |P      |     1.253|11/01/2013|F  
NHP       |I122801.01.06-01|FCO RO X 200 24/410 BLANCO    |P      |     1.395|11/01/2013|F  
MATPRI    |2539-2TP        |ESENCIA BABE BLANC            |U      |    23.200|11/19/2012|T  
MATPRI    |4071TP          |ESENCIA  AQCUA GOIA           |U      |    50.950|08/07/2013|T  
MATPRI    |3755-3TP        |ESENCIA 7 PODERES             |U      |     6.500|10/22/2012|T  
MATPRI    |3146-2TP        |ESENCIA INCIENSO              |U      |     6.100|11/22/2012|T  
MATPRI    |1439EP          |ESENCIA JAZMIN                |U      |     5.900|11/22/2012|T  
MATPRI    |3163-2TP        |ESENCIA LAVANDA               |U      |     6.100|11/22/2012|T  
MATPRI    |3158-4TP        |ESENCIA LIMON                 |U      |     6.100|11/22/2012|T  
MATPRI    |2386-2TP        |ESENCIA SANDALO               |U      |     5.950|11/22/2012|T  
MATPRI    |3149-2TP        |ESENCIA VAINILLA SLYPAK       |U      |     6.100|11/22/2012|T  
MATPRI    |3684-2TP        |NARANJA CARTONCITOS           |U      |     6.750|11/23/2012|T  
MATPRI    |1967-7TP        |RUDA CARTONCITOS              |U      |     6.950|11/25/2012|T  
MATPRI    |4091-2TP        |ESENCIA CHANDAM               |U      |    12.800|11/29/2012|T  
FABRI     |ICOMPLEXQUASSIA |COMPLEX QUASSIA               |U      |    10.900|11/30/2012|F  
WITPE     |ICINTA48X90     |CINTA 48X90 FIJAPEL           |P      |    12.314|09/06/2013|F  
MIGLA     |IIMPRESION      |IMPRESION                     |P      |     0.651|09/06/2013|F  
QUIBA     |INONIL          |NONIL FENOL 10M X KG          |U      |     4.950|05/15/2013|F  
QUIBA     |IAEROSIL        |AEROSIL X KG                  |U      |    10.550|05/27/2014|F  
MATPRI    |4327TP          |ESENCIA HIDRO VAINILLA        |U      |     8.950|12/02/2013|T  
MATPRI    |4122-2TP        |ESENCIA HIDRO UVA             |U      |     7.700|04/15/2014|T  
MATPRI    |1464-3TM        |ESENCIA LIMON MASAJE          |U      |    20.500|12/03/2012|T  
MATPRI    |1464-3PM        |ESENCIA LIMON MASAJES         |U      |    18.200|12/03/2012|T  
MATPRI    |3820-2TM        |ESENCIA CALENDULA MASAJE      |U      |    16.800|12/03/2012|T  
MATPRI    |1942LM          |ESENCIA ROMERO MASAJES        |U      |    21.780|12/03/2012|T  
MATPRI    |1901KB          |ESENCIA CITRONELLA VELA       |U      |    14.495|11/13/2013|T  
MATPRI    |1236-6TB        |ESENCIA MANZANA VELA          |U      |    12.600|12/05/2012|T  
MATPRI    |1748OB          |ESENCIA ROSA VELA             |U      |    13.075|11/27/2013|T  
MATPRI    |1638PB          |ESENCIA LAVANDA VELA          |U      |    13.320|04/29/2014|T  
MATPRI    |2048-7PB        |ESENCIA VAINILLA VELA         |U      |    13.060|08/14/2013|T  
MATPRI    |1605PB          |ESENCIA FRUTILLA VELA         |U      |    11.560|03/20/2014|T  
MATPRI    |1971-6TB        |ESENCIA SANDALO VELA          |U      |    12.800|12/05/2012|T  
MATPRI    |4328TP          |ESENCIA PRINCESA 1            |U      |    15.400|04/25/2013|T  
MATPRI    |4329TP          |ESENCIA LIMON HIDRO           |U      |    10.800|04/15/2014|T  
MATPRI    |4094TP          |ESENCIA RIC RIC               |U      |   140.000|06/17/2013|T  
MATPRI    |4330TP          |ESENCIA GUCCI BY              |U      |   140.000|12/08/2012|T  
QUIBA     |ITEA            |TRIETANOLAMINA                |U      |     4.200|12/12/2012|F  
FABRI     |IACETILICO      |ALCOHOL CETILICO              |U      |     4.700|01/20/2014|F  
DEALO     |IESTUCHE        |ESTUCHE C/VENTANA DIFUSOR     |P      |     3.056|01/28/2014|F  
MATPRI    |4332TP          |NAG CHAMPA                    |U      |    14.900|07/20/2013|T  
MATPRI    |4333TP          |ESENCIA CHAN SAHUMERIO        |U      |    14.650|12/10/2012|T  
MATPRI    |1126GP          |ESENCIA CAROLINA              |U      |    12.860|01/21/2013|T  
NHP       |I132801.01.02-01|FCO LEVEPET X 20 BLANCO       |P      |     0.509|11/01/2013|F  
NHP       |I132904.01.01-00|INSERTO D18                   |P      |     0.198|11/12/2012|F  
NHP       |I129602.08.02-00|TAPA DISK TOP RS 24/415 NATURA|P      |     0.605|07/01/2013|F  
MATPRI    |3736-4TP        |ESENCIA CHERRY RESINA         |U      |    11.430|05/20/2014|T  
MATPRI    |4337TP          |ESENCIA KNZO M                |U      |    22.800|12/19/2012|T  
MATPRI    |3386-16IP       |ESENCIA HC FEM                |U      |    24.130|05/20/2014|T  
MATPRI    |4094-2TP        |ESENCIA RICI RICI             |U      |    37.440|12/19/2012|T  
MATPRI    |4071HP          |ESENCIA ACUA GOIA             |U      |    22.720|05/27/2013|T  
MATPRI    |4199MP          |ESENCIA MILLON MASC           |U      |    22.750|03/19/2013|T  
MATPRI    |3066-4TP        |ESENCIA SUMMER KNZO           |U      |    30.000|12/17/2012|T  
MATPRI    |4334TP          |ESENCIA GIORGIO HIDRO         |U      |    12.300|04/15/2014|T  
MATPRI    |4335TP          |ESENCIA MADERAS HIDRO         |U      |    13.380|04/30/2013|T  
MATPRI    |4336TP          |ESENCIA AMARIG HIDRO          |U      |    10.650|12/15/2012|T  
MATPRI    |1609MP          |ESENCIA 214 FEM               |U      |    27.935|05/06/2014|T  
MATPRI    |3873JP          |ESENCIA VIP FEM               |U      |    29.480|02/13/2014|T  
MATPRI    |4338TP          |ESENCIA  CHERRY HIDROSOLUBLE  |U      |     5.200|01/10/2013|T  
MATPRI    |4343TP          |VAINILLA PISO                 |U      |     8.610|10/23/2013|T  
MATPRI    |3104-2TP        |ESENCIA LIMON PISO REFOR      |U      |    10.600|02/28/2014|T  
MATPRI    |4348TP          |ESENCIA FRESIA                |U      |    12.200|02/12/2013|T  
MATPRI    |3813PP          |ESENCIA COCO VAINILLA         |U      |    11.780|02/03/2014|T  
MATPRI    |4031-4NP        |ESENCIA H 22 CRAVO            |U      |    19.300|02/14/2013|T  
MATPRI    |2083-6TP        |MIMO GIRL                     |U      |    15.750|04/25/2013|T  
MATPRI    |1749-3KP        |ESENCIA CHEEKY ROSA           |U      |    13.470|11/12/2013|T  
MATPRI    |3986-5TP        |ESENCIA PACO DIS              |U      |    17.300|12/13/2013|T  
MATPRI    |4350TP          |ESENCIA VERBENA               |U      |    10.200|01/18/2012|T  
MATPRI    |4350TP          |ESENCIA VERBENA               |U      |     9.500|01/18/2013|T  
MATPRI    |4351TP          |ESENCIA LAVANDA               |U      |     9.500|01/18/2013|T  
MATPRI    |4352TP          |ESENCIA JAZMIN                |U      |     9.100|01/19/2013|T  
MATPRI    |1246NP          |ESENCIA GARDENIA              |U      |    13.280|05/14/2014|T  
MATPRI    |3978-2TP        |MIMO BOYS                     |U      |    16.430|07/08/2013|T  
DISPUL    |ITADI24B        |TAPA P BRILLO P/DIFUSOR       |P      |     0.616|01/18/2013|F  
MATPRI    |1265-4KP        |ESENCIA FLORKEN               |U      |    39.535|02/03/2014|T  
MATPRI    |1923-2MP        |ESENCIA GIORGIO               |U      |    35.490|03/06/2013|T  
MATPRI    |1923-2TP        |ESENIC GIORGIO                |U      |    52.500|03/06/2013|T  
MATPRI    |2751NP          |ESENCIA YADORE                |U      |    35.750|04/22/2014|T  
MATPRI    |1797PP          |ESENCIA KENZO FEM             |U      |    35.980|11/20/2013|T  
MATPRI    |4354TP          |ESENCIA MIRACLE ALICIA        |U      |   140.000|03/06/2013|T  
MATPRI    |4354GP          |ESENCIA MIRACLE ALICIA        |U      |    51.500|03/06/2013|T  
MATPRI    |2355-5NP        |ESENCIA RALF                  |U      |    16.521|10/07/2013|T  
MATPRI    |4355TP          |ESENCIA ULTRAVILET FEM        |U      |    34.900|06/24/2013|T  
MATPRI    |1379-3NP        |ESENCIA COLONIA BERGAMOTA     |U      |     9.950|03/06/2013|T  
MATPRI    |1373-3NP        |BERGAMOTA JABON ECO           |U      |     9.950|03/08/2013|T  
MATPRI    |3534TP          |ESENCIA  CHROME MASC          |U      |   140.000|02/25/2013|T  
MATPRI    |3534GP          |ESENCIA CHROMO M      (ALICIA)|U      |    51.600|02/25/2013|T  
MATPRI    |3571GP          |ESENCIA XS BLAC FEM (ALICIA)  |U      |    51.600|08/10/2013|T  
MATPRI    |4356GP          |ESENCIA HOMME GIV M      ALICI|U      |    51.600|02/25/2013|T  
MATPRI    |4353TP          |ACUA GOIA FEM                 |U      |    35.700|02/25/2013|T  
MATPRI    |4357GP          |MY GIV DREAM  (ALICIA)        |U      |    51.600|02/25/2013|F  
MATPRI    |    4358GP      |DIAMANTE MASC (ALICIA)        |U      |    51.600|02/25/2013|F  
MATPRI    | 3410-7KP       |ESENCIA XY MASC               |U      |     0.000|02/25/2013|T  
MATPRI    |3410-7KP        |ESENCIA XY MASC               |U      |    35.210|02/25/2013|T  
MATPRI    |4358GP          |ESENCIA DIAMANTE MASC         |U      |    51.535|06/05/2013|T  
UQA       |IALANT          |ALANTOINA                     |P      |   170.000|03/12/2013|F  
MATPRI    |3222-2TP        |ESENCIA MIEL LIMON            |U      |    15.900|02/02/2014|T  
MATPRI    |4361TP          |ESENCIA GARDENIA ROSA         |U      |    16.500|03/12/2013|T  
MATPRI    |2708-2TB        |ESENCIA CANELA MANZANA VELA   |U      |    17.500|04/16/2014|T  
MATPRI    |4361TB          |ESENCIA GARDENIA ROSA VELAS   |U      |    17.900|04/14/2014|T  
PIROP     |ILYON X 250 C   |FCO LYON X 250ML CRISTAL (OMEG|P      |     1.100|03/14/2013|F  
MATPRI    |2061-2JF        |ESENCIA MIEL HIDROS.          |U      |     7.550|03/15/2013|T  
MATPRI    |4364TP          |ESENCIA MARIA SAH.            |U      |    12.650|03/22/2013|T  
MATPRI    |4365TP          |MARINA SAH                    |U      |    12.800|03/22/2013|T  
MATPRI    |2521-4TP        |ESENCIA COCO                  |U      |    13.600|06/12/2013|T  
MATPRI    |2521-4RP        |ESENCIA  COCO                 |U      |    12.630|06/12/2013|T  
MATPRI    |4366TP          |ESENICA SANDALO LIMON         |U      |    12.800|03/22/2013|T  
NHP       |I122801.54.02-00|FCO COMPONENT 125 20/410      |P      |     1.400|11/01/2013|F  
NHP       |I123102.04.01-01|FUNDA CREMA CAP COMPONENT BL  |P      |     0.310|11/15/2013|F  
NHP       |I123102.04.00-00|CAPUCHON COMPONENT FUNDA TR   |P      |     0.355|11/15/2013|F  
NHP       |I129703.04.03-01|BBA SPRAY RS 20/410 BLANCA    |U      |     0.190|04/03/2013|F  
CRISTAL   |I80934/02       |TAPA INTEGRAL RECTAN NEGRA    |P      |     0.746|10/01/2013|F  
MATPRI    |3250-3TN        |PINO HIDROSOLUBLE             |U      |    11.400|12/19/2013|T  
GRUPOS    |IC40X30X30      |CAJA 40X30X30                 |P      |     6.480|04/09/2014|F  
GRUPOS    |IC40X30X20      |CAJA 40X30X20 90 LIBRAS       |P      |     5.390|04/09/2014|F  
MATPRI    |3514TP          |ESENCIA ARIEL                 |U      |    19.400|01/21/2014|T  
MATPRI    |3514NP          |ESENCIA ARIEL                 |U      |    14.750|01/21/2014|T  
MATPRI    |1249TP          |ESENCIA VERBENA               |U      |    18.380|03/11/2014|T  
MATPRI    |4091-3TP        |ESENCIA CHANDAM EMPORIO       |U      |    14.000|04/17/2013|T  
MATPRI    |3274TP          |ESENCIA ARPEGIO               |U      |     5.850|04/17/2013|T  
MATPRI    |2796-2TP        |ESENHCIA CONNY PI8O           |U      |     7.750|04/17/2013|T  
MATPRI    |2277PP          |ESENCIA MARINA PISO           |U      |     7.350|04/17/2013|T  
MATPRI    |2552-4TP        |ESENCIA INCIENSO              |U      |    12.620|07/17/2013|T  
MATPRI    |4147-2TP        |ROSA BULGARA                  |U      |    12.700|04/22/2013|T  
MATPRI    |4370TP          |ESENCIA SANDALO               |U      |    13.250|06/12/2013|T  
MATPRI    |4369TP          |ESENCIA MIRRA                 |U      |    13.350|08/05/2013|T  
MATPRI    |4371TP          |ESENCIA MANZANA               |U      |    12.400|04/22/2013|T  
MATPRI    |3980TP          |ESENCIA CHEEKY AMARILLO       |U      |    14.000|04/22/2013|T  
MATPRI    |1988NP          |ESENCIA FRUTOS ROJOS          |U      |     9.605|04/29/2014|T  
MATPRI    |1953TP          |ESENCIA MUJERCITAS            |U      |    34.800|07/29/2013|T  
MATPRI    |1953DP          |ESENCIA MUJERCITAS            |U      |    10.150|07/29/2013|T  
MATPRI    |3021-4LP        |ESENCIA CHOCOLATE             |U      |    10.150|04/19/2013|T  
MATPRI    |3813-2TP        |ESENCIA COCO VAINILLA DIF MC  |U      |    16.750|04/30/2013|T  
MATPRI    |2413NP          |ESENCIA UPALALA               |U      |    17.935|05/09/2014|T  
MATPRI    |2355-5TP        |ESENCIA RALF PERF.            |U      |    21.930|10/07/2013|T  
MATPRI    |2945-2TP        |ESENCIA MELON KIWI            |U      |    16.900|04/09/2014|T  
MATPRI    |2355-5PP        |ESENCIA RALF                  |U      |    18.324|04/08/2014|T  
MATPRI    |0882-2NP        |ESENCIA ACUA FEM              |U      |    21.850|04/08/2014|T  
MATPRI    |1016MP          |ESENCIA UNO                   |U      |    35.180|03/18/2014|T  
MATPRI    |3289RP          |ESENCIA CODE FEM              |U      |    35.217|02/17/2014|T  
MATPRI    |3677HP          |ESENCIA MANNY                 |U      |    19.900|11/27/2013|T  
MATPRI    |1748KP          |ESENCIA ROSA                  |U      |    11.943|05/21/2014|T  
MATPRI    |1788GP          |ESENCIA FLORES BLANCAS        |U      |    11.740|05/04/2014|T  
MATPRI    |2742TP          |ESENCIA DULCE SUEÑOS          |U      |    10.500|04/24/2013|T  
MATPRI    |4380TP          |DOLCE  GAB NASSC              |U      |    35.700|04/25/2013|T  
MATPRI    |2972-2QP        |ESENCIA CODE MASC             |U      |    35.100|04/25/2013|T  
MATPRI    |4181FP          |ESENCIA LIGHT BLU FEM         |U      |    44.800|04/25/2013|T  
MATPRI    |4016FP          |ESENCIA PLAY FEM              |U      |    56.130|11/14/2013|T  
MATPRI    |4381TP          |ESENCIA MIDNIGHT POISON ALICIA|U      |    45.500|04/25/2013|T  
MATPRI    |4383TP          |ESENCIA ORGANZ IN DESCENC ALIC|U      |    45.000|04/25/2013|T  
MATPRI    |4385TP          |ESENCAI ARMAN WHITE F ALICE   |U      |    45.500|04/25/2013|T  
MATPRI    |4386TP          |ESENCIA MISS DIOR CHERI ALICIA|U      |    45.200|07/10/2013|T  
MATPRI    |1701OP          |ESENCIA DISSEY M              |U      |    37.570|04/29/2014|T  
MATPRI    |1091-3OP        |ESENCIA CITRUS                |U      |    10.065|07/08/2013|T  
MATPRI    |1730-5TP        |NARANJA DIFUSOR               |U      |    10.200|04/24/2013|T  
MATPRI    |1988PP          |FRUTOS ROJOS                  |U      |    10.320|04/29/2014|T  
MATPRI    |1682-6TP        |ESENCIA FRUTAL DIF            |U      |    10.100|04/24/2013|T  
MATPRI    |4378-2TP        |ESENCIA FLORAL                |U      |    10.150|04/24/2013|T  
MATPRI    |4384TP          |ESENCIA OSCAR DE RENTA        |U      |    45.000|04/24/2013|T  
MATPRI    |3638-5TP        |ESENCIA VAINILLA              |U      |    17.350|09/09/2013|T  
MATPRI    |3638-5LP        |ESENCIA VAINILLA              |U      |    11.970|09/09/2013|T  
MATPRI    |1836-6TP        |ESENCIA SANDALO DULCE         |U      |    12.500|05/13/2013|T  
MATPRI    |3317-3TE        |ESENCIA SILIC SOLV            |U      |    12.650|05/21/2013|T  
MATPRI    |4397TI          |ESENCIA MIEL LIMON AMB        |U      |    10.250|10/01/2013|T  
MATPRI    |4398TI          |ESENCIA VAINILLA LIMON AMB    |U      |    11.100|10/01/2013|T  
FABRI     |IFABRIWAX SOJA  |FABRIWAX SOJA                 |U      |     4.250|09/05/2013|F  
MATPRI    |1747TP          |ESENCIA POISON                |U      |    60.650|05/16/2013|F  
MATPRI    |2549-2QP        |ESENCIA  COCO VAINILLA        |U      |    14.000|05/09/2013|T  
MATPRI    |1246NP          |ESENCIA GARDENIA              |U      |    13.070|04/24/2013|T  
CRISTAL   |IM310030-0      |FCO RECTANGULAR X 30 C ENGRIMP|P      |     2.492|02/12/2014|F  
MATPRI    |2459-2PP        |ESENCIA COCO VAINILLA         |U      |    13.460|02/12/2014|T  
MATPRI    |4305TP          |ESENCIA JAZMIN ACUOSA         |U      |     8.100|07/10/2013|T  
MATPRI    |1744FP          |ESENCIA SUN FLOW              |U      |    15.600|02/14/2014|T  
MATPRI    |0854HP          |ESENCIA D ETE                 |U      |    15.640|03/10/2014|T  
MATPRI    |2751EP          |ESENCIA YADOR                 |U      |    15.725|04/22/2014|T  
MATPRI    |4070-2EP        |ESENCIA  MILLONARIA           |U      |    15.700|04/22/2014|T  
MATPRI    |1671IP          |ESENCIA  DISSEY FEM           |U      |    19.900|05/26/2014|T  
MATPRI    |1885GP          |ESENCIA BOSSETO               |U      |    19.235|02/11/2014|T  
MATPRI    |3130-3FP        |ESENCIA 214 SECS MASC         |U      |    17.170|04/29/2014|T  
MATPRI    |1132KP          |ESENCIA CAROL MASC            |U      |    15.528|03/13/2014|T  
MATPRI    |1878KP          |ESENCIA  FARHENHEIT           |U      |    15.725|08/21/2013|T  
MATPRI    |1871RP          |ESENCIA PSP M                 |U      |    18.010|05/21/2014|T  
CRISTAL   |IM1285/0        |FCI CUBO X 85ML ENGRIMPE 15   |P      |     5.210|02/12/2014|F  
MATPRI    |3645-11IP       |ESENCIA MILLON M              |U      |    38.823|05/06/2014|T  
STERR     |IFCOCOX10AM+    |FCO COLIRIO X 10ML AMBAR      |P      |     0.695|11/27/2013|F  
STERR     |ITAPREBCA       |TAPA PRECINTO BLANCA          |P      |     0.253|11/27/2013|F  
STERR     |ITACINE         |TAPA NEGRA C/GUARNICION COLIRI|P      |     0.163|11/27/2013|F  
MATPRI    |4401TP          |ESENCIA TE VERDE TILO MANZAN. |U      |    18.900|04/15/2014|T  
MATPRI    |4402TP          |ESENCIA LAV GERANIO NARANJA ME|U      |    19.400|05/20/2013|T  
MATPRI    |1765-2NP        |ESENCIA VERBENA               |U      |    21.230|03/11/2014|T  
MATPRI    |2600-1TE        |ESENCIA MANGO SILICONA        |U      |    11.400|05/26/2013|T  
MATPRI    |3615TP          |ESENCIA PURE POISON           |U      |    70.700|05/27/2013|T  
MATPRI    |1988TE          |ESENCIA FRUTOS ROJOS SILIC.   |U      |    12.000|05/26/2013|T  
MATPRI    |4122-2TN        |ESENCIA UVA HIDRO             |U      |     7.350|12/02/2013|T  
MATPRI    |0353-3TP        |ESENCIA TOM M                 |U      |    32.200|05/20/2013|T  
MATPRI    |4324TP          |ESENCIA ORQUIDEA BAMBU        |U      |    16.770|10/07/2013|T  
MATPRI    |3638HP          |ESENCIA VAINILLA              |U      |     8.748|02/17/2014|T  
MATPRI    |1683-3NP        |ESENCIA UVA                   |U      |     7.372|04/17/2013|T  
MATPRI    |4358TP          |ESENCIA DIAMANTE MASC ALICE   |U      |   140.000|06/05/2013|T  
MATPRI    |3304TP          |ESENCIA HIPNOSE ALICI         |U      |   140.000|06/05/2013|T  
MATPRI    |2470-2PP        |ESENCIA BLAC MASC             |U      |    25.100|12/09/2013|T  
MATPRI    |2095-4MP        |ESENCIA ANGEL M               |U      |    39.015|02/13/2014|T  
MATPRI    |2045PP          |ESENCIA POLO BLU M            |U      |    34.700|10/23/2013|T  
MATPRI    |2973-4TP        |ESENCIA XS BLAC M             |U      |    36.600|06/12/2013|T  
MATPRI    |1700FP          |ESENHCIA EUCALIPTO            |U      |    11.920|04/29/2014|T  
MATPRI    |2597KP          |ESENCIA SANDALO DULCE         |U      |    12.205|01/16/2014|T  
MATPRI    |1890-4TP        |ESENCIA MUSK                  |U      |    12.070|06/04/2013|T  
MATPRI    |1745MP          |ESENCIA COOL WATER FEM        |U      |    29.428|03/11/2014|T  
MATPRI    |2286-4QP        |ESENCIA ANANA                 |U      |    10.000|06/11/2013|T  
MATPRI    |2048PB          |ESENCIA VAINILLA VELAS        |U      |    12.500|06/13/2013|T  
MATPRI    |1754LB          |ESENCIA FANTASIA VELAS        |U      |    12.500|06/13/2013|T  
MATPRI    |1754LP          |ESENCIA FANTASIA              |U      |    13.294|05/20/2014|T  
MATPRI    |1988-4KP        |ESENCIA FRUTOS ROJOS          |U      |    13.025|02/17/2014|T  
MATPRI    |2048LP          |ESENCIA  VAINILLA DULCE       |U      |    10.290|06/12/2013|T  
DISPUL    |IPLUMITA        |PLUMITA                       |U      |     0.106|06/19/2013|F  
MATPRI    |1184-6TP        |ESENCIA PRINCESA 60º          |U      |    12.440|06/20/2013|T  
MATPRI    |1749-8TP        |ESENCIA CHIQUI ROSA           |U      |    14.000|06/20/2013|T  
MATPRI    |2083-7TP        |ESENCIA MIMO GIRL             |U      |    13.850|06/20/2013|T  
MATPRI    |3980-2TP        |ESENCIA CHIQUE AMARILLO       |U      |    14.500|06/20/2013|T  
MATPRI    |1788MP          |ESENCIA FLORES BCAS           |U      |    17.860|05/04/2014|T  
STERR     |IJA500B         |JARABE 500 B                  |P      |     2.830|11/27/2013|F  
STERR     |IFCOCOAM15      |FCO COLIRIO AMBAR 15          |P      |     0.648|11/27/2013|F  
MATPRI    |3778-2TP        |ESENCIA PUMA                  |U      |    13.000|11/13/2013|T  
MATPRI    |1224HP          |ESENCIA ETERNA FEM            |U      |    15.740|02/14/2014|T  
MATPRI    |1923HP          |ESENCIA GIORGO                |U      |    16.360|05/14/2014|T  
MATPRI    |1666NP          |ESENCIA LAVANDA               |U      |    28.610|05/21/2014|T  
